blocks vars loaded
blok I
data loaded

var_out: S0T302_S19.DACA.PV  var_in: S0FK318.DACA.PV  best delay: 0  score:0.03210061338276926  close_delays: {'score': 0.03202330650327434, 'delay': 1}, {'score': 0.031797239103958375, 'delay': 2}  conf_interval: 0-2

var_out: S0T302_S19.DACA.PV  var_in: SRV_2_METAN  best delay: 68  score:0.04249663919038704  close_delays: {'score': 0.042494687838520728, 'delay': 69}, {'score': 0.042493760326721364, 'delay': 67}  conf_interval: 40-120

var_out: S0T302_S19.DACA.PV  var_in: CH4_NKZG_AN2_AZOT  best delay: 120  score:0.015895925398929367  close_delays: {'score': 0.015892544860953928, 'delay': 119}, {'score': 0.015889016075907647, 'delay': 118}  conf_interval: 30-120

var_out: S0T302_S19.DACA.PV  var_in: SRV_2_WART_OPAL  best delay: 68  score:0.03354550640938747  close_delays: {'score': 0.033544841767095712, 'delay': 69}, {'score': 0.033542131616069559, 'delay': 67}  conf_interval: 42-120

var_out: S0T302_S19.DACA.PV  var_in: S0FC027.PIDA.PV  best delay: 63  score:0.43609825327147506  close_delays: {'score': 0.43575823174501566, 'delay': 62}, {'score': 0.43563471368617707, 'delay': 64}  conf_interval: 59-104

var_out: S0T302_S19.DACA.PV  var_in: S0PC025.PIDA.PV  best delay: 0  score:0.7903592672096349  close_delays: {'score': 0.7890854542369653, 'delay': 1}, {'score': 0.78612568446391817, 'delay': 2}  conf_interval: 0-120

var_out: S0T302_S19.DACA.PV  var_in: S0F026.DACA.PV  best delay: 0  score:0.03671519168519333  close_delays: {'score': 0.036602214734033911, 'delay': 1}, {'score': 0.036488691100320381, 'delay': 2}  conf_interval: 0-16

var_out: S0T302_S19.DACA.PV  var_in: S0T001_1.DACA.PV  best delay: 0  score:0.24368682768749017  close_delays: {'score': 0.24363744514439931, 'delay': 1}, {'score': 0.24358253059936838, 'delay': 2}  conf_interval: 0-120

var_out: S0T302_S19.DACA.PV  var_in: S0FK319.DACA.PV  best delay: 0  score:0.01162577704225387  close_delays: {'score': 0.011617846641404085, 'delay': 1}, {'score': 0.011582040157668947, 'delay': 2}  conf_interval: 0-4

var_out: S0T302_S19.DACA.PV  var_in: S0PC318.PIDA.PV  best delay: 120  score:0.16013339156412154  close_delays: {'score': 0.16012861310660442, 'delay': 116}, {'score': 0.16012829335446677, 'delay': 115}  conf_interval: 28-120

var_out: S0T302_S19.DACA.PV  var_in: S0FC301.PIDA.PV  best delay: 4  score:0.0333358542682457  close_delays: {'score': 0.033290149209653563, 'delay': 5}, {'score': 0.033211863684838749, 'delay': 3}  conf_interval: 1-7

var_out: S0T302_S19.DACA.PV  var_in: S0FC301.PIDA.SP  best delay: 2  score:0.032808624889319016  close_delays: {'score': 0.032803765859168221, 'delay': 3}, {'score': 0.032795925710662144, 'delay': 1}  conf_interval: 0-17

var_out: S0T302_S19.DACA.PV  var_in: S0FC301.PIDA.OP  best delay: 8  score:0.2795550860580287  close_delays: {'score': 0.27954653932047457, 'delay': 9}, {'score': 0.27937257844320185, 'delay': 7}  conf_interval: 0-105

var_out: S0T302_S19.DACA.PV  var_in: S0PC304.PIDA.PV  best delay: 116  score:0.3231415303929069  close_delays: {'score': 0.32313250375133928, 'delay': 115}, {'score': 0.32312929410515723, 'delay': 117}  conf_interval: 0-120

var_out: S0T302_S19.DACA.PV  var_in: S0RFC322.PIDA.PV  best delay: 120  score:0.11638562600347768  close_delays: {'score': 0.11636852691928823, 'delay': 119}, {'score': 0.11633837839478089, 'delay': 118}  conf_interval: 62-120

var_out: S0T302_S19.DACA.PV  var_in: S0RFC316.CTLALGO.PV  best delay: 0  score:0.15576169636741177  close_delays: {'score': 0.15512946631124758, 'delay': 120}, {'score': 0.15508820800088408, 'delay': 119}  conf_interval: 0-1

var_out: S0T302_S19.DACA.PV  var_in: S0FC316.PIDA.PV  best delay: 120  score:0.01952156979779418  close_delays: {'score': 0.019501910066921146, 'delay': 119}, {'score': 0.019481180594995151, 'delay': 118}  conf_interval: 97-120

var_out: S0T302_S19.DACA.PV  var_in: S0PC304.PIDA.SP  best delay: 120  score:0.33053685325927074  close_delays: {'score': 0.33052424251798651, 'delay': 119}, {'score': 0.33051201201049896, 'delay': 118}  conf_interval: 0-120

var_out: S0T302_S19.DACA.PV  var_in: S0PC304.PIDA.OP  best delay: 120  score:0.08580144722222527  close_delays: {'score': 0.085754058084574591, 'delay': 119}, {'score': 0.08571084642881388, 'delay': 118}  conf_interval: 25-120

var_out: S0T302_S19.DACA.PV  var_in: S0PC027.PIDA.PV  best delay: 0  score:0.7949448649256176  close_delays: {'score': 0.79295891310532007, 'delay': 1}, {'score': 0.79069987163354583, 'delay': 8}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: NKZG_AN1_METAN  best delay: 0  score:0.36173272251818767  close_delays: {'score': 0.36172509769475569, 'delay': 1}, {'score': 0.36171951010601477, 'delay': 2}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: SRV_1_AZOT  best delay: 0  score:0.19287237735408458  close_delays: {'score': 0.19286470486882323, 'delay': 1}, {'score': 0.19285744756344936, 'delay': 2}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: SRV_1_WART_OPAL  best delay: 34  score:0.211137432134206  close_delays: {'score': 0.21113612964446335, 'delay': 33}, {'score': 0.21113289723463269, 'delay': 35}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FK318.DACA.PV  best delay: 3  score:0.009524918347779243  close_delays: {'score': 0.0095158327302433676, 'delay': 2}, {'score': 0.0095126031231862473, 'delay': 4}  conf_interval: 0-10

var_out: S0P304_2.DACA.PV  var_in: SRV_2_METAN  best delay: 120  score:0.033781419308487215  close_delays: {'score': 0.033780985049368106, 'delay': 119}, {'score': 0.033777058268275817, 'delay': 118}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: CH4_NKZG_AN2_AZOT  best delay: 120  score:0.008635060346842804  close_delays: {'score': 0.008631677055374265, 'delay': 119}, {'score': 0.0086287717572864908, 'delay': 118}  conf_interval: 54-120

var_out: S0P304_2.DACA.PV  var_in: SRV_2_WART_OPAL  best delay: 120  score:0.02740776338670392  close_delays: {'score': 0.027407014703274779, 'delay': 119}, {'score': 0.027403266975527751, 'delay': 118}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FC027.PIDA.PV  best delay: 0  score:0.4210651853030586  close_delays: {'score': 0.42101944300369776, 'delay': 6}, {'score': 0.42100940172311674, 'delay': 7}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0PC025.PIDA.PV  best delay: 4  score:0.49788727092624707  close_delays: {'score': 0.497799819611629, 'delay': 101}, {'score': 0.49779821039326988, 'delay': 111}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0F026.DACA.PV  best delay: 110  score:0.08110058260598385  close_delays: {'score': 0.08109581915679942, 'delay': 102}, {'score': 0.081091839985865333, 'delay': 119}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0T001_1.DACA.PV  best delay: 21  score:0.34288397458020825  close_delays: {'score': 0.34288343638221097, 'delay': 22}, {'score': 0.34288185735192178, 'delay': 20}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FK319.DACA.PV  best delay: 4  score:0.0023226525709758583  close_delays: {'score': 0.002322229904891504, 'delay': 3}, {'score': 0.002318272593689108, 'delay': 2}  conf_interval: 0-11

var_out: S0P304_2.DACA.PV  var_in: S0PC318.PIDA.PV  best delay: 112  score:0.5138951673946963  close_delays: {'score': 0.51388421405196016, 'delay': 113}, {'score': 0.51388145081185232, 'delay': 116}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FC301.PIDA.PV  best delay: 5  score:0.2236478367471968  close_delays: {'score': 0.22360372053608346, 'delay': 6}, {'score': 0.22359626417695033, 'delay': 4}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FC301.PIDA.SP  best delay: 12  score:0.22753625633898478  close_delays: {'score': 0.22753211915569305, 'delay': 13}, {'score': 0.22753066818409451, 'delay': 11}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0FC301.PIDA.OP  best delay: 65  score:0.04505844517946089  close_delays: {'score': 0.04505682796778232, 'delay': 66}, {'score': 0.045056615582681703, 'delay': 64}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0PC304.PIDA.PV  best delay: 0  score:0.9942731597984649  close_delays: {'score': 0.97876881672723293, 'delay': 1}, {'score': 0.96354692595233959, 'delay': 2}  conf_interval: 0-1

var_out: S0P304_2.DACA.PV  var_in: S0RFC322.PIDA.PV  best delay: 26  score:0.012010697549559968  close_delays: {'score': 0.012010028835061304, 'delay': 16}, {'score': 0.01200785644907354, 'delay': 17}  conf_interval: 14-75

var_out: S0P304_2.DACA.PV  var_in: S0RFC316.CTLALGO.PV  best delay: 2  score:0.12943459003291757  close_delays: {'score': 0.12937914433065822, 'delay': 10}, {'score': 0.12929775707498647, 'delay': 11}  conf_interval: 1-120

var_out: S0P304_2.DACA.PV  var_in: S0FC316.PIDA.PV  best delay: 2  score:0.41330961193189375  close_delays: {'score': 0.41328131144562424, 'delay': 3}, {'score': 0.41311218123185034, 'delay': 10}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0PC304.PIDA.SP  best delay: 0  score:0.9844204077627006  close_delays: {'score': 0.9843848657215446, 'delay': 1}, {'score': 0.98433035058949048, 'delay': 2}  conf_interval: 0-120

var_out: S0P304_2.DACA.PV  var_in: S0PC304.PIDA.OP  best delay: 2  score:0.5779920118568125  close_delays: {'score': 0.57788229680895631, 'delay': 3}, {'score': 0.57766308004428213, 'delay': 4}  conf_interval: 1-120

var_out: S0P304_2.DACA.PV  var_in: S0PC027.PIDA.PV  best delay: 4  score:0.5011468277778173  close_delays: {'score': 0.50105654539916045, 'delay': 110}, {'score': 0.50105528207544348, 'delay': 101}  conf_interval: 0-120

var_out: S0T301_6.DACA.PV  var_in: NKZG_AN1_METAN  best delay: 120  score:0.10382498165006339  close_delays: {'score': 0.10381534284343252, 'delay': 119}, {'score': 0.10380634166799896, 'delay': 118}  conf_interval: 0-120

var_out: S0T301_6.DACA.PV  var_in: SRV_1_AZOT  best delay: 18  score:0.08560309094377394  close_delays: {'score': 0.085602499799740439, 'delay': 19}, {'score': 0.085602083768157144, 'delay': 17}  conf_interval: 0-120

var_out: S0T301_6.DACA.PV  var_in: SRV_1_WART_OPAL  best delay: 120  score:0.060692914091954424  close_delays: {'score': 0.060669227376350943, 'delay': 74}, {'score': 0.060664984015687436, 'delay': 73}  conf_interval: 57-120

var_out: S0T301_6.DACA.PV  var_in: S0FK318.DACA.PV  best delay: 0  score:0.10711750523176977  close_delays: {'score': 0.10659585918085444, 'delay': 1}, {'score': 0.10519216829743039, 'delay': 2}  conf_interval: 0-2

var_out: S0T301_6.DACA.PV  var_in: SRV_2_METAN  best delay: 120  score:0.03341848333603892  close_delays: {'score': 0.033391206796319572, 'delay': 119}, {'score': 0.033363430209500722, 'delay': 73}  conf_interval: 59-120

var_out: S0T301_6.DACA.PV  var_in: CH4_NKZG_AN2_AZOT  best delay: 120  score:0.009587039888673043  close_delays: {'score': 0.0095810807958132127, 'delay': 119}, {'score': 0.0095750969325342217, 'delay': 118}  conf_interval: 93-120

var_out: S0T301_6.DACA.PV  var_in: SRV_2_WART_OPAL  best delay: 120  score:0.03137159276768986  close_delays: {'score': 0.031344580016332113, 'delay': 119}, {'score': 0.031316973295838824, 'delay': 118}  conf_interval: 61-120

var_out: S0T301_6.DACA.PV  var_in: S0FC027.PIDA.PV  best delay: 62  score:0.41690660683981257  close_delays: {'score': 0.41629869474043346, 'delay': 61}, {'score': 0.41528235023093663, 'delay': 63}  conf_interval: 60-82

var_out: S0T301_6.DACA.PV  var_in: S0PC025.PIDA.PV  best delay: 0  score:0.5698004011183992  close_delays: {'score': 0.56273451261330609, 'delay': 1}, {'score': 0.55863355156968786, 'delay': 8}  conf_interval: 0-1

var_out: S0T301_6.DACA.PV  var_in: S0F026.DACA.PV  best delay: 0  score:0.025700263502153042  close_delays: {'score': 0.025488569074630818, 'delay': 1}, {'score': 0.025288811660229671, 'delay': 2}  conf_interval: 0-2

var_out: S0T301_6.DACA.PV  var_in: S0T001_1.DACA.PV  best delay: 0  score:0.027026878165171353  close_delays: {'score': 0.026984795884799184, 'delay': 1}, {'score': 0.026940556820430506, 'delay': 2}  conf_interval: 0-22

var_out: S0T301_6.DACA.PV  var_in: S0FK319.DACA.PV  best delay: 0  score:0.028485339652940974  close_delays: {'score': 0.028308683800041368, 'delay': 1}, {'score': 0.028038958748958787, 'delay': 2}  conf_interval: 0-2

var_out: S0T301_6.DACA.PV  var_in: S0PC318.PIDA.PV  best delay: 116  score:0.07157660060938453  close_delays: {'score': 0.071573569050551233, 'delay': 120}, {'score': 0.071573244768585731, 'delay': 117}  conf_interval: 44-120

var_out: S0T301_6.DACA.PV  var_in: S0FC301.PIDA.PV  best delay: 3  score:0.10910833406375409  close_delays: {'score': 0.10905665120684027, 'delay': 4}, {'score': 0.10829991780862214, 'delay': 2}  conf_interval: 1-5

var_out: S0T301_6.DACA.PV  var_in: S0FC301.PIDA.SP  best delay: 3  score:0.10641301504102584  close_delays: {'score': 0.10639623349156181, 'delay': 2}, {'score': 0.10636540223116032, 'delay': 4}  conf_interval: 0-16

var_out: S0T301_6.DACA.PV  var_in: S0FC301.PIDA.OP  best delay: 7  score:0.46028830198606013  close_delays: {'score': 0.46024360017524374, 'delay': 8}, {'score': 0.45952434551962729, 'delay': 6}  conf_interval: 0-50

var_out: S0T301_6.DACA.PV  var_in: S0PC304.PIDA.PV  best delay: 115  score:0.24250121183601347  close_delays: {'score': 0.24249549616759014, 'delay': 116}, {'score': 0.24249024914159686, 'delay': 117}  conf_interval: 0-120

var_out: S0T301_6.DACA.PV  var_in: S0RFC322.PIDA.PV  best delay: 84  score:0.12610480107746436  close_delays: {'score': 0.12606915846490974, 'delay': 101}, {'score': 0.12602878178199239, 'delay': 85}  conf_interval: 61-120

var_out: S0T301_6.DACA.PV  var_in: S0RFC316.CTLALGO.PV  best delay: 6  score:0.05002678282572515  close_delays: {'score': 0.049211039475050559, 'delay': 120}, {'score': 0.049170183215279446, 'delay': 119}  conf_interval: 5-6

var_out: S0T301_6.DACA.PV  var_in: S0FC316.PIDA.PV  best delay: 2  score:0.015382337115625535  close_delays: {'score': 0.014730934154230435, 'delay': 1}, {'score': 0.014715230949816638, 'delay': 3}  conf_interval: 2-2

var_out: S0T301_6.DACA.PV  var_in: S0PC304.PIDA.SP  best delay: 120  score:0.2480973946973648  close_delays: {'score': 0.24808108724951594, 'delay': 119}, {'score': 0.24806525290023909, 'delay': 118}  conf_interval: 0-120

var_out: S0T301_6.DACA.PV  var_in: S0PC304.PIDA.OP  best delay: 120  score:0.001221404994615205  close_delays: {'score': 0.0012128539021692974, 'delay': 119}, {'score': 0.0012034707553839619, 'delay': 118}  conf_interval: 118-120

var_out: S0T301_6.DACA.PV  var_in: S0PC027.PIDA.PV  best delay: 0  score:0.5705310644697927  close_delays: {'score': 0.56227963510005097, 'delay': 1}, {'score': 0.56221859025217213, 'delay': 8}  conf_interval: 0-1

var_out: S0P302.DACA.PV  var_in: NKZG_AN1_METAN  best delay: 120  score:0.029217271782022602  close_delays: {'score': 0.029216633129077851, 'delay': 119}, {'score': 0.029215948523403812, 'delay': 118}  conf_interval: 19-120

var_out: S0P302.DACA.PV  var_in: SRV_1_AZOT  best delay: 0  score:0.01578126294455917  close_delays: {'score': 0.015778257492565451, 'delay': 1}, {'score': 0.015774265621834926, 'delay': 2}  conf_interval: 0-37

var_out: S0P302.DACA.PV  var_in: SRV_1_WART_OPAL  best delay: 120  score:0.025814407613260815  close_delays: {'score': 0.025764403321227647, 'delay': 119}, {'score': 0.025718785563181745, 'delay': 118}  conf_interval: 100-120

var_out: S0P302.DACA.PV  var_in: S0FK318.DACA.PV  best delay: 0  score:0.5956040948771416  close_delays: {'score': 0.58624631352599921, 'delay': 1}, {'score': 0.57110864960718755, 'delay': 2}  conf_interval: 0-1

var_out: S0P302.DACA.PV  var_in: SRV_2_METAN  best delay: 69  score:0.045604423644766134  close_delays: {'score': 0.045604378326654205, 'delay': 70}, {'score': 0.045589932635382802, 'delay': 68}  conf_interval: 59-81

var_out: S0P302.DACA.PV  var_in: CH4_NKZG_AN2_AZOT  best delay: 7  score:0.04008958004457586  close_delays: {'score': 0.040088999494748867, 'delay': 6}, {'score': 0.040085527828401246, 'delay': 8}  conf_interval: 0-46

var_out: S0P302.DACA.PV  var_in: SRV_2_WART_OPAL  best delay: 70  score:0.04287250315224089  close_delays: {'score': 0.042870729511982342, 'delay': 69}, {'score': 0.042858279483757977, 'delay': 71}  conf_interval: 59-82

var_out: S0P302.DACA.PV  var_in: S0FC027.PIDA.PV  best delay: 0  score:0.13012570023083125  close_delays: {'score': 0.12876954219811132, 'delay': 1}, {'score': 0.12506835613003597, 'delay': 9}  conf_interval: 0-1

var_out: S0P302.DACA.PV  var_in: S0PC025.PIDA.PV  best delay: 6  score:0.23244070463998734  close_delays: {'score': 0.23159827424892221, 'delay': 7}, {'score': 0.22789267953056247, 'delay': 5}  conf_interval: 5-7

var_out: S0P302.DACA.PV  var_in: S0F026.DACA.PV  best delay: 120  score:0.05959463999830461  close_delays: {'score': 0.059405197684952782, 'delay': 119}, {'score': 0.059213457731831287, 'delay': 118}  conf_interval: 113-120

var_out: S0P302.DACA.PV  var_in: S0T001_1.DACA.PV  best delay: 0  score:0.05078095493929502  close_delays: {'score': 0.050713363529068189, 'delay': 1}, {'score': 0.050664633386674707, 'delay': 2}  conf_interval: 0-22

var_out: S0P302.DACA.PV  var_in: S0FK319.DACA.PV  best delay: 0  score:0.04305705399547044  close_delays: {'score': 0.042214952997889243, 'delay': 1}, {'score': 0.04156477824673166, 'delay': 2}  conf_interval: 0-1

var_out: S0P302.DACA.PV  var_in: S0PC318.PIDA.PV  best delay: 2  score:0.020253817472570823  close_delays: {'score': 0.020175052382796488, 'delay': 3}, {'score': 0.019519067358996334, 'delay': 4}  conf_interval: 2-3

var_out: S0P302.DACA.PV  var_in: S0FC301.PIDA.PV  best delay: 1  score:0.34550146761418765  close_delays: {'score': 0.34533076919637928, 'delay': 2}, {'score': 0.34352430614840468, 'delay': 0}  conf_interval: 0-3

var_out: S0P302.DACA.PV  var_in: S0FC301.PIDA.SP  best delay: 2  score:0.33899791888908193  close_delays: {'score': 0.33891567160492331, 'delay': 1}, {'score': 0.33867117937055824, 'delay': 3}  conf_interval: 0-23

var_out: S0P302.DACA.PV  var_in: S0FC301.PIDA.OP  best delay: 5  score:0.3227022294438072  close_delays: {'score': 0.32247456407844566, 'delay': 6}, {'score': 0.32182246431528549, 'delay': 4}  conf_interval: 2-10

var_out: S0P302.DACA.PV  var_in: S0PC304.PIDA.PV  best delay: 114  score:0.001688253756018221  close_delays: {'score': 0.0016876342130081046, 'delay': 113}, {'score': 0.0016855136517308633, 'delay': 115}  conf_interval: 102-120

var_out: S0P302.DACA.PV  var_in: S0RFC322.PIDA.PV  best delay: 2  score:0.39374734520764976  close_delays: {'score': 0.39307756894911261, 'delay': 1}, {'score': 0.37802191454481537, 'delay': 3}  conf_interval: 1-2

var_out: S0P302.DACA.PV  var_in: S0RFC316.CTLALGO.PV  best delay: 4  score:0.03507670814225572  close_delays: {'score': 0.033510988465717095, 'delay': 5}, {'score': 0.033267321528193117, 'delay': 119}  conf_interval: 4-4

var_out: S0P302.DACA.PV  var_in: S0FC316.PIDA.PV  best delay: 0  score:0.1478435020789296  close_delays: {'score': 0.14093284007959506, 'delay': 1}, {'score': 0.13047425738929985, 'delay': 9}  conf_interval: 0-0

var_out: S0P302.DACA.PV  var_in: S0PC304.PIDA.SP  best delay: 120  score:0.0017702329860492805  close_delays: {'score': 0.0017666096830788458, 'delay': 119}, {'score': 0.0017630746339076797, 'delay': 118}  conf_interval: 110-120

var_out: S0P302.DACA.PV  var_in: S0PC304.PIDA.OP  best delay: 0  score:0.12685367289752036  close_delays: {'score': 0.123450033297015, 'delay': 1}, {'score': 0.11769037128464566, 'delay': 2}  conf_interval: 0-0

var_out: S0P302.DACA.PV  var_in: S0PC027.PIDA.PV  best delay: 6  score:0.23377762572030303  close_delays: {'score': 0.23142833033442944, 'delay': 5}, {'score': 0.23127315064383758, 'delay': 7}  conf_interval: 5-7

var_out: S0PZ304.DACA.PV  var_in: NKZG_AN1_METAN  best delay: 0  score:0.3376006876745996  close_delays: {'score': 0.33756837284466867, 'delay': 1}, {'score': 0.33753501715118528, 'delay': 2}  conf_interval: 0-120

var_out: S0PZ304.DACA.PV  var_in: SRV_1_AZOT  best delay: 0  score:0.21394949355381987  close_delays: {'score': 0.21392159099245445, 'delay': 1}, {'score': 0.21389589006044674, 'delay': 2}  conf_interval: 0-120

var_out: S0PZ304.DACA.PV  var_in: SRV_1_WART_OPAL  best delay: 22  score:0.14001254299394394  close_delays: {'score': 0.14000662817281162, 'delay': 23}, {'score': 0.13999956782609424, 'delay': 21}  conf_interval: 0-57

var_out: S0PZ304.DACA.PV  var_in: S0FK318.DACA.PV  best delay: 0  score:0.1917478819645535  close_delays: {'score': 0.18975982434319738, 'delay': 1}, {'score': 0.18614631896413414, 'delay': 2}  conf_interval: 0-1

var_out: S0PZ304.DACA.PV  var_in: SRV_2_METAN  best delay: 41  score:0.0008529406275084028  close_delays: {'score': 0.00085282267200981199, 'delay': 42}, {'score': 0.00085251077279036025, 'delay': 40}  conf_interval: 24-46

var_out: S0PZ304.DACA.PV  var_in: CH4_NKZG_AN2_AZOT  best delay: 6  score:0.0013284853868376079  close_delays: {'score': 0.0013283021441231613, 'delay': 7}, {'score': 0.0013281808272347373, 'delay': 5}  conf_interval: 0-22

var_out: S0PZ304.DACA.PV  var_in: SRV_2_WART_OPAL  best delay: 41  score:1.619054715540358e-05  close_delays: {'score': 1.6159418707473172e-05, 'delay': 42}, {'score': 1.6151591787805231e-05, 'delay': 40}  conf_interval: 38-43

var_out: S0PZ304.DACA.PV  var_in: S0FC027.PIDA.PV  best delay: 48  score:0.12769542687089264  close_delays: {'score': 0.12737542054604567, 'delay': 47}, {'score': 0.12731777524060672, 'delay': 49}  conf_interval: 45-56

var_out: S0PZ304.DACA.PV  var_in: S0PC025.PIDA.PV  best delay: 2  score:0.16819612868404943  close_delays: {'score': 0.16788018349258793, 'delay': 3}, {'score': 0.16676258695444168, 'delay': 1}  conf_interval: 1-4

var_out: S0PZ304.DACA.PV  var_in: S0F026.DACA.PV  best delay: 120  score:0.12060168732787445  close_delays: {'score': 0.12045623374730829, 'delay': 119}, {'score': 0.12031908771328315, 'delay': 118}  conf_interval: 94-120

var_out: S0PZ304.DACA.PV  var_in: S0T001_1.DACA.PV  best delay: 2  score:0.43174936676555786  close_delays: {'score': 0.43174089793645964, 'delay': 3}, {'score': 0.43173807814149279, 'delay': 19}  conf_interval: 0-120

var_out: S0PZ304.DACA.PV  var_in: S0FK319.DACA.PV  best delay: 0  score:0.0021065898866273747  close_delays: {'score': 0.0020318363950870832, 'delay': 1}, {'score': 0.0019652935559676399, 'delay': 2}  conf_interval: 0-0

var_out: S0PZ304.DACA.PV  var_in: S0PC318.PIDA.PV  best delay: 3  score:0.4039377060727296  close_delays: {'score': 0.40333689367425696, 'delay': 2}, {'score': 0.40327493114472091, 'delay': 4}  conf_interval: 0-7

var_out: S0PZ304.DACA.PV  var_in: S0FC301.PIDA.PV  best delay: 2  score:0.36341402775213116  close_delays: {'score': 0.3631260925564429, 'delay': 1}, {'score': 0.36237734878285566, 'delay': 3}  conf_interval: 0-5

var_out: S0PZ304.DACA.PV  var_in: S0FC301.PIDA.SP  best delay: 2  score:0.3656510306248665  close_delays: {'score': 0.36562055240292868, 'delay': 3}, {'score': 0.36556430598130352, 'delay': 4}  conf_interval: 0-58

var_out: S0PZ304.DACA.PV  var_in: S0FC301.PIDA.OP  best delay: 5  score:0.0034366058281495304  close_delays: {'score': 0.0034326308389313054, 'delay': 6}, {'score': 0.0033922290893495521, 'delay': 4}  conf_interval: 4-7

var_out: S0PZ304.DACA.PV  var_in: S0PC304.PIDA.PV  best delay: 6  score:0.5789431776856364  close_delays: {'score': 0.5788819385645354, 'delay': 5}, {'score': 0.57887024780546015, 'delay': 7}  conf_interval: 0-120

var_out: S0PZ304.DACA.PV  var_in: S0RFC322.PIDA.PV  best delay: 1  score:0.010290873893295083  close_delays: {'score': 0.010269640632305177, 'delay': 2}, {'score': 0.0093661886287930152, 'delay': 0}  conf_interval: 1-2

var_out: S0PZ304.DACA.PV  var_in: S0RFC316.CTLALGO.PV  best delay: 0  score:0.20501629817904055  close_delays: {'score': 0.2008326742255937, 'delay': 8}, {'score': 0.20073302265236914, 'delay': 1}  conf_interval: 0-0

var_out: S0PZ304.DACA.PV  var_in: S0FC316.PIDA.PV  best delay: 0  score:0.66359482293965  close_delays: {'score': 0.65869968141710711, 'delay': 1}, {'score': 0.6500055641563498, 'delay': 2}  conf_interval: 0-1

var_out: S0PZ304.DACA.PV  var_in: S0PC304.PIDA.SP  best delay: 0  score:0.5914550006796451  close_delays: {'score': 0.59139758347434457, 'delay': 1}, {'score': 0.59132654578498411, 'delay': 2}  conf_interval: 0-120

var_out: S0PZ304.DACA.PV  var_in: S0PC304.PIDA.OP  best delay: 0  score:0.9900017486817722  close_delays: {'score': 0.97578890700784116, 'delay': 1}, {'score': 0.9578599785959464, 'delay': 2}  conf_interval: 0-1

var_out: S0PZ304.DACA.PV  var_in: S0PC027.PIDA.PV  best delay: 2  score:0.16914645547328144  close_delays: {'score': 0.16849138978969347, 'delay': 1}, {'score': 0.16795626383795415, 'delay': 3}  conf_interval: 0-3

blok II
data loaded
var_out: S0CH4_1.DACA.PV  var_in: NKZG_AN1_METAN  best delay: 120  score:0.017516799563217722  close_delays: {'score': 0.01751298891982711, 'delay': 119}, {'score': 0.017509186465107018, 'delay': 118}  conf_interval: 0-120

var_out: S0CH4_1.DACA.PV  var_in: SRV_1_AZOT  best delay: 120  score:0.0016215127291469011  close_delays: {'score': 0.0016184946337809425, 'delay': 119}, {'score': 0.001615455377203423, 'delay': 118}  conf_interval: 110-120

var_out: S0CH4_1.DACA.PV  var_in: SRV_1_WART_OPAL  best delay: 0  score:0.01650009251585005  close_delays: {'score': 0.016487007703702039, 'delay': 1}, {'score': 0.016473968630051128, 'delay': 2}  conf_interval: 0-27

var_out: S0CH4_1.DACA.PV  var_in: S0T302_2.DACA.PV  best delay: 0  score:0.04256607950522373  close_delays: {'score': 0.042454678669712198, 'delay': 1}, {'score': 0.042331881467635224, 'delay': 2}  conf_interval: 0-6

var_out: S0CH4_1.DACA.PV  var_in: S0T302_2A.DACA.PV  best delay: 0  score:0.05024309936672444  close_delays: {'score': 0.050122933112887617, 'delay': 1}, {'score': 0.049990424967986009, 'delay': 2}  conf_interval: 0-7

var_out: S0CH4_1.DACA.PV  var_in: S0A301.DACA.PV  best delay: 92  score:0.013493542310763829  close_delays: {'score': 0.013493358398528943, 'delay': 91}, {'score': 0.013492826705977403, 'delay': 90}  conf_interval: 70-110

var_out: S0CH4_1.DACA.PV  var_in: S0T302_S14.DACA.PV  best delay: 0  score:0.029773963255453336  close_delays: {'score': 0.02974080009737412, 'delay': 1}, {'score': 0.029703644908175449, 'delay': 2}  conf_interval: 0-14

